bus_no,now_stop_name,now_stop_lat,now_stop_long,next_stop_name,next_stop_lat,next_stop_long,distance,weather,time,date,day
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-02-28,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-02-29,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-02-29,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-02-29,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,11,8,2024-03-04,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,11,3,2024-03-04,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,11,8,2024-03-04,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-05,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-05,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-05,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-06,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-06,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-06,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-07,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-07,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-07,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-08,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-08,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-08,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-11,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-11,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-11,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-12,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-12,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-12,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-13,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-13,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-13,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-14,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-14,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-14,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-15,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-15,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-15,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-18,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-18,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-18,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-19,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-19,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-19,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-20,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-20,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-20,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-21,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-21,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-21,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-22,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-22,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-22,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-25,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-25,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-25,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-26,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-26,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-26,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-27,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-27,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-27,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-28,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-28,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-28,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-03-29,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-03-29,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-03-29,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-01,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-01,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-01,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-02,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-02,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-02,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-03,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-03,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-03,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-04,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-04,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-04,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-05,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-05,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-05,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-08,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-08,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-08,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-09,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-09,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-09,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-11,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-11,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-11,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-12,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-12,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-12,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-15,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-15,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-15,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-16,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-16,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-16,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-17,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-17,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-17,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-18,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-18,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-18,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-19,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-19,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-19,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-22,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-22,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-22,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-23,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-23,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-23,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,21,10,2024-04-24,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,21,5,2024-04-24,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,21,10,2024-04-24,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-25,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-25,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-25,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-26,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-26,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-26,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-29,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-29,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-29,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-04-30,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-04-30,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-04-30,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-01,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-01,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-01,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-02,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-02,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-02,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-03,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-03,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-03,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,21,10,2024-05-07,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,21,5,2024-05-07,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,21,10,2024-05-07,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-08,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-08,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-08,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-09,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-09,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-09,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-10,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-10,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-10,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-13,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-13,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-13,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-14,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-14,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-14,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,21,10,2024-05-15,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,21,5,2024-05-15,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,21,10,2024-05-15,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-16,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-16,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-16,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-17,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-17,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-17,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-20,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-20,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-20,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-21,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-21,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-21,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-22,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-22,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-22,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-23,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-23,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-23,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-05-24,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-05-24,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-05-24,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,22,12,2024-07-02,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,22,5,2024-07-02,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,22,12,2024-07-02,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,21,10,2024-07-03,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,21,4,2024-07-03,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,21,9,2024-07-03,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-04,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-04,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-04,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,21,10,2024-07-05,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,21,4,2024-07-05,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,21,9,2024-07-05,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,22,12,2024-07-08,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,22,5,2024-07-08,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,22,12,2024-07-08,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,21,10,2024-07-09,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,21,4,2024-07-09,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,21,10,2024-07-09,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,23,14,2024-07-10,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,23,6,2024-07-10,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,23,16,2024-07-10,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-11,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-11,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-11,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-12,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-12,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-12,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-15,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-15,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-15,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,22,10,2024-07-16,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,22,6,2024-07-16,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,22,11,2024-07-16,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-17,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-17,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-17,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,22,12,2024-07-18,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,22,6,2024-07-18,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,22,11,2024-07-18,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-19,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-19,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-19,Friday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-22,Monday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-22,Monday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-22,Monday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-23,Tuesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-23,Tuesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-23,Tuesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-24,Wednesday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-24,Wednesday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-24,Wednesday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-25,Thursday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-25,Thursday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-25,Thursday
3,도마네거리,36.312587,127.378663,가수원네거리,36.305639,127.35324,3.2,0,8,2024-07-26,Friday
3,가수원네거리,36.305639,127.35324,수목토아파트,36.318523,127.34796,1.6,0,3,2024-07-26,Friday
3,수목토아파트,36.318523,127.34796,유성온천역 5번출구 맥도날드,36.354189,127.340262,4.5,0,8,2024-07-26,Friday
